기준시간,원본시간,제목,미리보기
2일 전,2일 전,"CZ, 트럼프 사면 요청·WLF 협상설 전면 부인…바이낸스와 무관","그는 지난 3월 6일 '비트코인 전략 비축'을 위한 행정명령을 발효해, 연방정부가 형사 및 민사 몰수 자산으로 보유 중인 약 20만 BTC(약 170억 달러)를 전략적 자산으로 지정하고 추가 확보 방안을 검토하라고 지시했다. 또한, 비트코인 외 디지털 자산을 모은 '디지털 자산 비축(stockpile)'도 신설했다. 다만..."
2일 전,2일 전,"비트코인 현물 ETF, 7일 연속 유출 끝에 1333만 달러 순유입 기록","반면 ARKB(아크 21인베스트먼트)는 8260만 달러의 유입을 기록했고, BTC(그레이스케일)는 551만 달러의 유입을 보였다. BITB, HODL, BRRR과 같은 소규모 펀드는 적당한 유입을 보여 시장에서 혼합된 분위기를 보여주었다. 같은 날 기준으로 총 거래 가치는 20억 1000만 달러에 도달했으며, 현물 ETF의..."
2일 전,2일 전,"러시아, 중국·인도와 석유 거래에 비트코인·테더 활용… 제재 무력화...","로이터 통신에 따르면 러시아 석유 기업들이 중국과 인도와의 국제 거래에서 비트코인(BTC)과 테더(USDT)를 활용하고 있는 것으로 나타났다. 이는 글로벌 제재에도 불구하고 암호화폐가 무역 수단으로 적극 활용되고 있음을 시사한다. 보도에 따르면, 익명을 요구한 소식통들은 러시아 석유 무역업자들이 매달..."
2일 전,2일 전,하락장에도 선방 중 ‘XRP’…글로벌 사업ㆍSEC소송ㆍETF 등 긍정 전망 ...,"시총 1위인 비트코인(BTC)은 전일 대비 1.55% 하락했고, 전년 대비로는 약 12.21% 하락했다. 시총 2위 이더리움은 전일 대비 1.36% 상승했으나, 전년 대비로는 40%가 넘는 하락세(-43.12%)를 나타내는 중이다. 그 밖에도 △바이낸스코인(BNB) -17.09% △솔라나(SOL) -33.86% △카르다노(ADA) -15.82% △도지코인(DOGE) -46.64..."
2일 전,2일 전,비트코인 25% 하락에도 ETF 투자자 95% '버티기 전략' 유지,"비트코인(BTC) 가격이 연초 대비 25% 하락했음에도 불구하고, 미국 현물 비트코인 ETF 투자자의 95%가 여전히 매도를 하지 않고 보유 중인 것으로 나타났다. 이는 기관 및 장기 투자자들의 강한 신뢰를 반영한다. 코인게이프는 블룸버그 데이터를 인용해 ETF의 총 운용자산(AUM)이 1,150억 달러에..."
2일 전,2일 전,"파이코인 국내 결제 매장 600곳 육박…'폰지 논란'에도 업주들 ""여전히...","대부분 비트코인(BTC), 엑스알피(XRP) 등 주요 가상자산을 떠올리겠지만 실제로는 파이네트워크, 일명 '파이코인(PI)'이 가장 많이 사용되고 있다. 파이코인은 업계에서 많은 논란이 있는 가상자산이다. 가입자 수만 6000만명이 넘어가는 대형 프로젝트임에도 불구하고 어떤 블록체인 기술이 활용됐는지, 채굴..."
2일 전,2일 전,"[코인 리포트] WSJ ""트럼프 일가, 바이낸스US 매각 협상""···BNB 급등",같은 기간 비트코인(BTC) 거래량이 22% 줄어든 것과 대조적이다. WSJ에 따르면 이번 지분 인수 논의는 자오 설립자가 먼저 제안했다. 업계에서는 이를... 가상자산 업계에서는 바이낸스가 비트코인(BTC) 보유량을 대폭 축소한 사실이 포착되며 매각 준비설이 확산된 바 있다. 이에 대해 허이 바이낸스...
2일 전,2일 전,"비트코인, 8만 달러 방어 가능할까…지지선 붕괴시 7만 5천 달러 위험",비트코인(BTC)이 8만 달러의 핵심 지지선을 유지하려는 시도 속에서 매도 압력이 거세지고 있다. 만약 이 수준이 무너지면 다음 하락 목표는 7만 5천 달러 선이 될 가능성이 크다는 분석이 나온다. 비트코인은 현재 8만~8만 5천 달러 범위를 오가며 방향성을 탐색 중이다. 기술적 차트를 보면 8만 달러는 상승 채널...
2일 전,2일 전,"[저녁 뉴스브리핑] 로이터 ""러시아, 제재 회피·석유 무역 목적으로 암...","이더리움은 확고한 생태계를 가졌지만 이번 연기에 따라 점유율에 위기가 올 수 있다. 개발자들이 완벽을 추구하는 자세는 좋지만, 이번 처사가 빠르게 변하는 블록체인 업계에서 안정성과 유연함의 균형을 고려한 것인지는 미지수""라고 분석했다. $97,000 상회 / 하회"
2일 전,2일 전,"블랙록, XRP ETF 출시 준비… SEC 소송 마무리 후 본격화","비트코인(BTC) ETF 출시 당시와 유사한 흐름이 진행되면서 블랙록을 비롯한 주요 운용사들이 XRP ETF 시장을 놓치지 않으려는 움직임을 보이고 있다. 네이트 제라치 ETF스토어 대표는 “블랙록은 솔라나(SOL)와 XRP ETF를 모두 신청할 가능성이 크며, 솔라나 ETF 신청은 언제든 나올 수 있지만 XRP ETF는 SEC..."
2일 전,2일 전,"텔레그램 지갑, XRP·도지코인 거래 지원… 수익 프로그램도 출시","이번 확장을 주도하는 더 오픈 플랫폼(TOP)은 기존에 TON, 비트코인(BTC), 테더(USDT) 등의 거래만 지원했으나, 이제 이더리움(ETH), XRP, 도지코인(DOGE), 페페코인(PEPE) 등 다양한 암호화폐 거래가 가능해진다. TOP는 이번 업데이트를 통해 1억 명 이상의 텔레그램 사용자가 간단한 절차만으로 다양한..."
2일 전,2일 전,"러시아, BRICS와 원유 거래에 비트코인·이더리움 활용… 서방 제재 우회...","러시아가 브릭스(BRICS) 국가들과의 원유 거래에서 비트코인(BTC)과 이더리움(ETH)을 활용하며 서방 제재를 우회하는 전략을 가속화하고 있다. 로이터의 보도에 따르면, 러시아의 일부 석유 기업들은 중국, 인도 등 BRICS 국가들과의 거래에서 암호화폐를 결제 수단으로 활용하고 있다. 특히 비트코인, 이더리움..."
2일 전,2일 전,"블랙록 BUIDL, 운용자산 10억 달러 돌파하며 최대 온체인 펀드 등극","있으며, 현금 및 증권 서비스는 뉴욕멜론은행(Bank of New York Mellon)이 담당한다. 블랙록은 또한 세계에서 가장 빠르게 성장 중인 비트코인(BTC) 및 이더리움(ETH) 상장지수펀드(ETF)를 출시하고, 코인베이스(Coinbase)와 협력해 전통 자산과 암호화폐를 통합 운용할 수 있는 인프라를 확대하고 있다."
2일 전,2일 전,"비트코인, 단기 투자자 6주 만에 1억 달러 손실… 추가 하락 신호?","비트코인(BTC) 단기 보유자들이 최근 시장 조정 속에서 1억 달러 이상의 손실을 기록하며 매도 압력을 키우고 있다. 전문가들은 현재 시장이 단순한 조정이 아니라 구조적 변화의 가능성을 시사한다고 분석한다. 14일(현지시간) 암호화폐 전문매체 코인텔레그래프에 따르면, 온체인 분석업체 크립토퀀트..."
2일 전,2일 전,"암호화폐 시장, 24시간 동안 레버리지 포지션 1억 3930만 달러 청산","암호화폐 청산 데이터 / 코인글래스 코인별로는 비트코인(BTC) 관련 포지션이 가장 많이 청산되었다. 24시간 동안 비트코인 포지션에서 약 7453만 달러가 청산되었으며, 4시간 기준으로는 약 647만 달러의 청산이 발생했다. 현재 비트코인 가격은 $83,043.9로 소폭 하락(-0.13%)한 상태다. 이더리움(ETH)은..."
2일 전,2일 전,"비트코인 고래·상어, 57,687 BTC 매도… 4.5억 달러 규모 대량 이탈","14일(현지시간) 암호화폐 전문매체 더크립토베이직에 따르면, 비트코인(BTC) 고래와 상어들이 지난 일주일간 총 57,687 BTC(약 4.5억 달러)를 매도한 것으로 나타났다. 이는 최근 BTC 가격 하락과 맞물려 매도 압력이 증가했음을 시사한다. 더크립토베이직은 온체인 분석 업체 샌티멘트(Santiment)..."
2일 전,2일 전,"암호화폐 시장, 24시간 동안 레버리지 포지션 1억 1860만 달러 청산","암호화폐 청산 데이터 / 코인글래스 코인별로는 비트코인(BTC) 관련 포지션이 가장 많이 청산되었다. 24시간 동안 비트코인 포지션에서 약 7775만 달러가 청산되었으며, 4시간 기준으로는 최대 1681만 달러의 청산이 발생했다. 특히 비트코인은 현재 84,079달러까지 상승하며 4.64%의 상승률을 보이고..."
2일 전,2일 전,도지코인 바닥 찍었다? 고래들의 대량 매수 포착!,"15일(현지시간) 암호화폐 전문매체 뉴스BTC에 따르면, 도지코인은 현재 0.16달러 지지선을 유지하며 반등 가능성을 높이고 있다. TD 시퀀셜(TD Sequential) 지표가 매수 신호를 보냈으며, 장기 가격 채널 내에서 바닥을 형성하고 있다는 분석이 나왔다. 트레이더 타디그레이드(Trader Tardigrade)는 “DOGE가..."
2일 전,2일 전,[모닝 뉴스브리핑] BTC 시총 $1.67조... 사우디 아람코 제치고 글로벌 8위...,"BTC 시총 $1.67조... 사우디 아람코 제치고 글로벌 8위 컴패니즈마켓캡(CompaniesMarketCap) 데이터에 따르면 비트코인(BTC)이 시가총액 1.679조 달러를 기록, 사우디 국영 석유회사 아람코(1.675조 달러)를 제치고 전세계 자산 8위를 차지했다. 시총은 7위인 은(1.93조 달러)을 뒤쫓고 있다. CNBC ""美 월가, 3월..."
2일 전,2일 전,"트럼프의 비트코인 비축 계획, 이해충돌 논란… 민주당 강력 반발",도널드 트럼프 대통령이 추진 중인 비트코인(BTC) 전략 비축 계획이 정치권에서 논란을 불러일으키고 있다. 민주당 소속 제랄드 코놀리 하원의원은 미국... 트럼프 대통령은 이달 초 행정명령을 통해 약 20만 BTC를 포함한 연방 정부의 디지털 자산 비축 계획을 발표했다. 이와 함께 몰수된 암호화폐 자산을...
2일 전,2일 전,"비트코인 ETF, 금 ETF에 밀렸나? 다시 역전 가능할까?","금(골드) ETF가 비트코인(BTC) ETF를 다시 앞서며, 전통 안전자산이 강세를 보이고 있다. 하지만 전문가들은 비트코인이 장기적으로 더 큰 성장 가능성을 가진다고 전망했다. 15일(현지시간) 암호화폐 전문매체 디크립트에 따르면, 미국 내 금 ETF의 운용 자산(AUM)이 현재 1,500억 달러에 달하며, 비트코인 ETF..."
2일 전,2일 전,"암호화폐 시장, 24시간 동안 1억 2천만 달러 청산…숏 비중 72%","암호화폐 청산 데이터 / 코인글래스 코인별로는 비트코인(BTC) 관련 포지션이 가장 많이 청산되었다. 24시간 동안 비트코인 포지션에서 약 7141만 달러가 청산되었으며, 4시간 기준으로는 약 68만 달러의 청산이 발생했다. 비트코인은 현재 $84,438.7로 지난 24시간 동안 3.08% 상승했다. 이더리움(ETH)은..."
2일 전,2일 전,"렉스셰어스, 비트코인 기업채권 전환사채 ETF BMAX 출시","14일(현지시간) 더블록에 따르면, 자산운용사 렉스셰어스(Rex Shares)가 비트코인(BTC)을 기업 재무전략에 통합한 상장사들의 전환사채에 투자하는... 이에 따라 총 보유량은 49만9096 BTC에 달하며, 이는 약 410억 달러 규모에 해당한다. 이번 ETF 출시는 비트와이즈(Bitwise)가 기업들의 비트코인..."
2일 전,2일 전,"트럼프 AI·암호화폐 특임관 데이비드 색스, 2억 달러 암호화폐 자산 매...","매각된 자산에는 비트코인(BTC), 이더리움(ETH), 솔라나(SOL) 등 주요 암호화폐 외에도, 코인베이스·로빈후드 주식 및 블록체인 전문 투자펀드 지분이 포함된 것으로 나타났다. 색스는 최근 팟캐스트 '올 인(All In)'에서 ""어떠한 이해 충돌 논란도 만들고 싶지 않았다""며 직접 암호화폐 자산을 정리한 이유를..."
2일 전,2일 전,"美 하원, 비트코인 준비금 법제화 추진… 트럼프 행정명령 확정될까?","미국 하원 의원이 도널드 트럼프 대통령이 서명한 비트코인(BTC) 준비금 관련 행정명령을 법제화하는 법안을 제출했다. 이 법안이 통과되면 향후 정권 교체가 이루어지더라도 해당 정책이 연속성을 가질 수 있도록 보장하게 된다. 법안을 발의한 바이런 도널드 의원(공화당)은 ""트럼프 대통령은 미국을 암호화폐..."
2일 전,2일 전,"XRP, ETF 승인 기대감…9가지 상승 촉매로 투자 매력 높아질까?","비트코인(BTC)과 이더리움(ETH) ETF 도입 사례를 보면, ETF 승인 자체가 가격을 단기적으로 급등시키는 요인이 되지는 않았기 때문이다. 전문가들은 ETF가 승인될 경우, XRP는 보다 안정적인 금융상품으로 자리 잡을 가능성이 높지만, 여전히 높은 변동성을 보일 수 있다고 전망했다. 기존 XRP 투자자에게는..."
2일 전,2일 전,"비트코인 장중 85,000달러 돌파, XRP·솔라나 7% 급등... 시장 반등 본격...","15일(현지시간) 암호화폐 전문매체 코인게이프에 따르면, 비트코인(BTC)이 장중 한때 85,000달러를 돌파하며 시장 전반에 강한 상승세를 불러일으켰다. 이더리움(ETH), 엑스알피(XRP), 솔라나(SOL) 등 주요 알트코인과 밈코인들 역시 동반 급등하며 투자 심리를 끌어올렸다. 글로벌 암호화폐..."
2일 전,2일 전,"비트코인, 84,000달러 '매수 기회'인가? 후회할 선택 될까?","비트코인(BTC)이 109,000달러 고점에서 84,000달러까지 하락하며 투자자들의 고민이 깊어지고 있다. 하지만 기관 투자자들의 매집이 지속되며 장기적인 상승 가능성이 여전히 높다는 분석이 나온다. 15일(현지시간) 투자 전문매체 더모틀리풀에 따르면, 현재 기관 투자자들은 를 적극 매입하고 있다...."
2일 전,2일 전,"솔라나 인플레이션 감축안 부결, 러시아는 암호화폐로 석유 수출","한편, 로이터는 익명의 소식통을 인용해 러시아 석유 회사들이 중국 및 인도와의 원유 거래에서 비트코인(BTC), 이더리움(ETH), 테더(USDT) 등 암호화폐를 활용해 서방의 금융 제재를 우회하고 있다고 보도했다. 이 과정에서 위안화와 루피아를 루블화로 환전하기 위한 중개 수단으로 암호화폐가..."
2일 전,2일 전,리플(엑스알피) 시세 20달러설 전망 왜 나왔나?…랠리 위해서는?,"코인게이프는 ""협상에 정통한 소식통에 따르면 SEC 관계자들은 XRP를 비트코인(BTC) 및 이더리움(ETH)과 유사하게 취급할지를 논의 중인 것으로 알려졌다. 현재 미국 법률상 BTC와 ETH는 상품으로 분류되고 있다""고 전했다. XRP가 상품으로 인정받으면 ETF 승인 가능성이 높아지며, 이에 대한 기대감이..."
