기준시간,원본시간,제목,미리보기
1일 전,3시간 전,"[SCM 인사이드] 김동선이 미는 한화세미텍, TC본더 업고 IPO 가나","한화그룹의 반도체 장비 사업 계열사인 '한화세미텍'이 SK하이닉스와 210억원 규모의 TC본더 공급계약을 체결하면서 HBM 시장에서 존재감을 드러내는... 한화그룹은 지난해부터 '한화 반도체' 육성을 공식화하고, 김승연 회장의 3남 김동선 한화갤러리아 부사장이 직접 한화세미텍 미래비전총괄직을..."
1일 전,3시간 전,"라온로드, 국산 AI 반도체로 태국 스마트시티 시장 진출","라온로드는 한국산 AI반도체를 활용한 스마트시티 모델을 태국 붕깐주를 비롯한 주요 도시에 구축하는 역할을 담당하고, 밀리어네리는 태국 정부 영업... AI 반도체를 활용한 교통관제부터 디지털트윈, 스마트시티 구축에 이르기까지 대형 프로젝트를 수주할 수 있도록 밀리어네리와 함께 역할을 확대해..."
1일 전,3시간 전,"현대제철, 관세·노조 대응 '美제철소' 속도 내나","뿐만 아니라 오는 4월 2일에는 '눈에는 눈, 이에는 이' 대응방식의 자동차 및 반도체 등의 품목별 상호 관세 부과도 예고한 상황이다. 이에 따라 관세 부담을 회피하고 안정적인 공급망을 확보하기 위해 미국 내 공장 설립이 필요하다는 목소리가 높아졌다. 현대차그룹 역시 HMGMA의 본격 가동 이후 현지 생산량을..."
1일 전,3시간 전,"광주·전남 수출입, 전년동월대비 큰 폭 감소","품목별로 수송장비(10.8%)·기계류(40%)·타이어(13.6%)가 증가했고, 반도체(14.4%)·가전제품(29.4%)은 줄엇다. 수입은 반도체(35.2%)·고무(206.2%)·기계류(5.6%)·가전제품(56%)·화공품(8%)이 모두 상승 곡선을 그렸다. 지역별로 수출은 EU(6.9%)·중남미(7.8%)·중국(13.1%)이 증가했고, 미국(2.8%)·동남아(13...."
1일 전,3시간 전,"[더벨][Red & Blue]'반도체 유리기판' 나인테크, 장중 52주 최고가 터치",나인테크는 기존에 주력하던 이차전지 장비 사업 외에도 차세대 유리기판 반도체 기술을 확보해 상용화를 추진 중이다. 유리기판 관련 장비 개발과 테스트를 마친 후 유리관통전극(TGV) 공정의 WET PROCESS 설비 검증을 마친 상태다. ◇Public Announcement 나인테크는 2007년 6월 설립된 코스닥 상장사다....
1일 전,3시간 전,"하나운용, 국내 유일 '월중분배 미국 ETF 출시…1조원 이상 메가 ETF 노린...","1조원 이상 메가 ETF를 달성하고, 추후 S&P500, 나스닥 100, 빅테크, 반도체 등 퇴직연금에 필요한 ETF를 중심으로 상품 제공, 뉴시니어를 위한 월 지급형 라인업 강화를 통해 범위에 경제를 창출하며 제공되는 상품에 차별화된 투자전략을 추가해 상품 경쟁력을 강화한다는 것이다. 김 본부장은 ""1Q ETF..."
1일 전,3시간 전,"용인특례시, '용인 반도체클러스터 일반산업단지' 첫 팹(Fab) 건설에 필요...",용인특례시는 SK에코플랜트가 처인구 원삼면에서 진행 중인 '용인반도체 클러스터 일반산업단지' SK하이닉스 생산라인(Fab) 기본 공사에 필요한 레미콘... 시는 '용인 반도체클러스터 일반산업단지'에 콘크리트 생산시설을 설치해 자재를 공급하면 고용 창출과 지역경제 활성화 등 경제 선순환 구조를...
1일 전,3시간 전,"유리기판 도입 가속화, 필옵틱스 싱귤레이션 장비 첫 출하","필옵틱스가 반도체 유리기판을 절단하는 싱귤레이션 장비 1호기를 출하했다고 지난 13일 밝혔다. 필옵틱스는 비밀 유지 계약으로 인해 구체적인 고객사를 밝히지는 않았지만, 해당 장비가 '해외 반도체 제조사'로 공급된다고 전했다. 반도체 유리기판은 국내외 제조사들이 도입을 추진하는 차세대..."
1일 전,3시간 전,"라온로드, 한국산 AI 반도체로 태국 스마트시티 시장 진출","라온로드는 한국산 AI반도체를 활용한 스마트시티 모델을 태국 붕깐주를 비롯한 주요 도시에 구축하는 역할을 담당하고, 밀리어네리는 태국 정부 영업... AI 반도체를 활용한 교통관제부터 디지털트윈, 스마트시티 구축에 이르기까지 한국에서의 경험을 토대로 대형 프로젝트를 수주할 수 있도록..."
1일 전,3시간 전,"반도체 회사 다니는 아내 향해 ""공순이다"" 깎아내리는 남편",반도체 회사에 재직 중인 자신을 향해 '공순이'라는 발언을 하며 깎아내리는 남편 때문에 스트레스를 받는다는 아내의 하소연이 전해졌다. 지난 14일 한 온라인 커뮤니티에는 '남편이 자꾸 직업 가지고 비아냥거린다'는 제목의 게시글이 올라왔다. 회사 전임직으로 교대근무 한다고 자신을 소개한 A씨는...
1일 전,3시간 전,"한은 ""주주환원 확대…'기업가치' 제고 효과적""","여유 자금이 줄면서 기업투자가 제약될 소지가 있는 것으로 반도체, 기술 하드웨어, 소프트웨어 등 IT산업은 주주환원의 기업 가치 제고 효과가 제한적인 것으로 나타났다. 보고서는 ""실증분석 결과에서 기업의 자본적지출은 주주보호 또는 주주환원 정도와 관계 없이 기업 가치를 높이는 것으로 나타났고, 이는..."
1일 전,3시간 전,[투자 알고리즘] 엔비디아 협력 기대감 UP 삼성전자 다시 7만원 간다?,"외국인, 반도체보다 방산 선호… 매수세 어디까지?Q. 유럽 재무장 기대감 up… 방산주, 상승 여력 남았다?※ 생방송 '터닝 포인트11'은 매일 오전 10시 53분에 방송되며, 금융시장의 빅 이슈를 한눈에 정리하고, 국내 시장 분석을 통해 시청자의 투자 안목을 높여 드립니다. 이 방송은 머니투데이방송..."
1일 전,3시간 전,"삼성자산, '삼성글로벌CoreAI목표전환형' 펀드 출시","채권은 단기 우량채권, 채권형 상장지수펀드(ETF) 및 머니마켓 ETF에 투자해 안정성을 확보하고, 주식은 반도체·인프라, 소프트웨어, 로보틱스 등... 반도체·인프라 분야에서는 AI 반도체 및 데이터센터 인프라 관련 대형주를 중심으로 투자하며, 대표 종목으로 엔비디아(Nvidia), 마벨 테크놀로지..."
1일 전,3시간 전,반도체 R&D 부문 특별연장근로 시행,정부가 반도체 업계의 경쟁력 강화를 지원하기 위해 이르면 다음 주부터 반도체 연구개발(R&D)에 대한 특별연장근로 인가제도 특례를 시행한다. 이번 특례는 반도체 연구개발로 특별연장근로를 신청할 때 1회 최대 인가 기간을 현행 3개월 외에 6개월도 선택할 수 있게 한 것이 골자다. 고용노동부는 지난 12일...
1일 전,3시간 전,반도체 R&D 부문 특별연장근로 시행,정부가 반도체 업계의 경쟁력 강화를 지원하기 위해 이르면 다음 주부터 반도체 연구개발(R&D)에 대한 특별연장근로 인가제도 특례를 시행한다. 이번 특례는 반도체 연구개발로 특별연장근로를 신청할 때 1회 최대 인가 기간을 현행 3개월 외에 6개월도 선택할 수 있게 한 것이 골자다. 고용노동부는 지난 12일...
1일 전,3시간 전,"한국알파라발·알파브레이징, '2025 HVAC Korea'에서 데이터센터 냉각 솔...","알파브레이징은 반도체 공정, 수소 연료 전지, 산업용 냉각 시스템, CO₂ 고압 시스템, 데이터센터 열관리 등 다양한 산업에 적합한 맞춤형 판형 열교환기 솔루션을 공급하고 있다. 산업별 맞춤 대응과 신속한 기술 지원을 강점으로 내세우며, 최적의 냉각 솔루션을 제공하는 데 집중하고 있다. 기업별 환경에..."
1일 전,3시간 전,"엑시콘, 159억 손실에도 흔들림 없는 투자…미래 성장 동력 확보 총력","반도체 테스트 장비 전문 기업 엑시콘 주가가 다시 힘을 내고 있다. 17일 한국거래소에 따르면 이날 오전 3.77% 올라 1만 2950원에 거래되고 있다. 주가는... 이는 전년 대비 큰 폭으로 악화된 실적으로, 반도체 업황 악화가 엑시콘의 실적에 직접적인 영향을 미친 것으로 보인다. 오킨스전자 오픈엣지테크놀로지..."
1일 전,3시간 전,밸류업에도 외면받는 국장...한은 “주주환원 확대해야”,다만 반도체와 같이 대규모 자본적지출이 필요한 고성장 산업에서는 주주환원이 기업가치에 미치는 영향이 제한적인 것으로 나타났다. 대규모 자본적지출이 필요한 업종의 경우 자본투자 등을 통한 기업가치 제고 효과가 더 크다는 것이 한은의 설명이다. 금융업 등 자본적 지출의 필요성이 적은 산업은...
1일 전,3시간 전,"삼성자산운용, '삼성글로벌CoreAI목표전환형' 펀드 출시","주식은 반도체·인프라, 소프트웨어, 로보틱스 등 AI 핵심 테마 관련 기업에 집중 투자할 방침이다. 목표 달성 후에는 전체 포트폴리오를 채권 및 채권형 ETF로 전환해 6개월 후 환매한다. 삼성운용은 ""이 펀드는 경쟁력과 기술력을 갖춘 글로벌 선도 기업들에 집중 투자할 것""이라며 ""AI 각 분야 별 대표..."
1일 전,3시간 전,"한은 ""주주환원율 G20 중 최하위…주주환원, 기업가치 영향에 뚜렷""",산업별로 반도체 등 정보기술(IT) 부문은 금융업 등과 달리 주주환원이 기업가치에 미치는 영향이 뚜렷하지 않았다. 정보기술(IT) 업종은 주주환원보다도 대규모 자본적 지출이 기업가치 증가에 더 큰 영향을 미쳤다. 주주 환원보다 투자가 더 중요한 업종도 있다는 얘기다.
1일 전,3시간 전,"삼성전자·SK하이닉스, 내달 낸드 가격 인상…메모리 시황 회복 앞당겨...","""삼성 낸드 납품량, 주문량의 20~25%…가격 인상 준비"" 낸드 제조사 가격 줄인상…샌디스크·마이크론·YMTC 감산 효과 본격화하나…공급 물량 조정해 시장 정상화 [더구루=정예린 기자] 삼성전자와 SK하이닉스가 글로벌 메모리 반도체 제조사들의 낸드플래시 가격 인상 행렬에 동참한다. 감산 효과가..."
1일 전,3시간 전,"인천시, 글로벌 관광도시 도약 '시동'…웰니스 관광산업 육성","바이오, 반도체 등 인천 전략산업 연계 전시회…대규모 기업회의 유치 확대 인천광역시가 세계가 주목하는 글로벌 관광도시로의 도약에 본격 시동을 걸었다. 인천시는 환승관광 집중 활성화, 웰니스 관광산업 육성, 바이오·반도체 등 전략산업과 연계한 전시회 및 대규모 기업회의 확대를 추진한다고..."
1일 전,3시간 전,"라온로드, 한국산 AI 반도체 글로벌 진출 '선도'…태국 스마트시티 시장...","라온로드는 한국산 AI 반도체를 활용한 스마트시티 모델을 태국 붕깐주를 비롯한 주요 도시에 구축하는 역할을 담당하게 된다. 밀리어네리는 태국 정부... 이와 함께 ""라온로드가 합류하면서 한국산 AI 반도체를 활용한 교통관제부터 디지털트윈, 스마트시티 구축에 이르기까지 한국에서의 경험을 토대로..."
1일 전,3시간 전,"[속보] 트럼프 ""18일 푸틴과 통화""…우크라·러 협상 관련 발표 시사","세계 각국의 미국에 대한 관세율과 비관세 장벽 등을 고려해 상호관세를 부과하고 자동차, 반도체, 의약품 등에도 부문별 관세를 매기겠다는 뜻으로 해석된다. 트럼프 대통령은 철강·알루미늄 제품에 대한 관세 부과에 예외를 둘 의사가 없다면서 상호관세 부과에 맞춰 자동차 관련 관세도 함께 발표될..."
1일 전,4시간 전,용인반도체클러스터에 지역업체 자재 납품으로 '지역경제 활력' 기대,뉴데일리 홍완식 기자 = 용인반도체클러스터 일반산업단지 조성이 본격화함에 따라 지역경제에도 활력이 붙을 전망이다 용인특례시는 SK에코플랜트가... 용인시는 ‘용인반도체클러스터 일반산업단지’에 콘크리트 생산시설을 설치해 자재를 공급하면 고용 창출과 지역경제 활성화 등 경제 선순환 구조를...
1일 전,3시간 전,"이재용 삼성전자 회장 ""삼성다운 저력 잃어…'사즉생' 각오로 나서야""",최근 삼성의 주력 계열사인 삼성전자는 사상 초유의 위기를 맞이했다. 반도체 사업에서 고대역폭 메모리(HBM) 납품 지연과 함께 범용(레거시) 메모리 가격 약세와 파운드리(반도체 위탁생산) 부문 적자 폭이 커지면서 수익성이 악화되는 상황이다.
1일 전,3시간 전,2025년 2월 수출 525억 달러로 0.7% 증가,"반도체·석유제품 등 주력 품목 부진 속 승용차 18.8% 증가 대미 수출 1% 증가, 대중 수출 1.4% 감소…무역수지 42억 달러 흑자 월별 무역수지.수출액.... 반면, 주력 수출품목인 반도체는 2.5% 감소한 98억 달러를 기록했다. 이는 글로벌 반도체 시장의 둔화와 관련된 것으로 보이며, 특히 중국, 베트남, 대만..."
1일 전,3시간 전,"라온로드, 태국 스마트시티 구축 사업 MOU","라온로드는 한국산 AI반도체를 활용한 스마트시티 모델을 태국 붕깐주를 비롯한 주요 도시에 구축하는 역할을 담당하고, 밀리어네리는 태국 정부 영업... AI 반도체를 활용한 교통관제부터 디지털트윈, 스마트시티 구축에 이르기까지 한국에서의 경험을 토대로 대형 프로젝트를 수주할 수 있도록..."
