기준시간,원본시간,제목,미리보기
1일 전,11시간 전,"기구축소 트럼프 지시받은 VOA, 직원 대부분 휴직조치…방송파행","로이터통신에 따르면 USAGM은 RFA, 그리고 러시아와 우크라이나를 포함해 동유럽 국가들에 소식을 제공하는 자유유럽방송(RFE)의 예산도 끊었다. USAGM은 트럼프 대통령과 가까운 강경 우파 정치인 캐리 레이크가 특별 고문을 맡고 있다. 레이크 고문은 전날 성명에서 ""난 대통령의 행정명령을 전적으로..."
1일 전,8시간 전,[엄태윤 칼럼] 트럼프식 우크라 종전 해법과 파장,아주경제=엄태윤 한양대 국제학대학원 글로벌전략·정보학과 대우교수 러시아가 우크라이나를 침공한 지도 3년이 지났다. 그동안 많은 변화가 일어났다. 바이든 전 정부는 자유민주주의 가치를 지키기 위해 유럽 국가들과 함께 푸틴 정부에 맞서 에 첨단 군사 장비와 군사정보를 제공해 왔다. 그러나...
1일 전,8시간 전,트럼프發 구조조정 칼바람…한국관련 기관도 “예외없다”,"로이터통신에 따르면 USAGM은 RFA, 그리고 러시아와 우크라이나를 포함해 동유럽 국가들에 소식을 제공하는 자유유럽방송(RFE)의 예산도 끊었다. USAGM은 트럼프 대통령과 가까운 강경 우파 정치인 캐리 레이크가 특별 고문을 맡고 있다. 레이크 고문은 전날 성명에서 “난 대통령의 행정명령을 전적으로..."
1일 전,8시간 전,"[박상욱의 기후 1.5] VRE가 석탄 넘어선 미국, “재생이 주력” 선언한 ...","대내 환경 변화에 대해 일본 정부는 러시아가 우크라이나를 침공하고, 중동에서의 정세가 긴박하게 돌아가면서 자국내 경제 안전 확보에 대한 요구가 높아짐과 동시에, 정부가 추진중인 DX(디지털전환)와 GX(녹색전환)으로 전력수요가 늘어날 것으로 예상된다고 판단했습니다. 대외적으론 세계..."
1일 전,8시간 전,尹탄핵 심판 승복 '신경전'…의심 깊은 여·야[뉴스쏙:속],"위트코프 특사는 CNN 방송과의 인터뷰에서 ""푸틴과의 만남은 긍정적이었고 우크라이나 전쟁 종전 해결책을 중심으로 논의가 이뤄졌다""며 이같이 말했습니다. 앞서 위트코프 특사는 지난 13일 모스크바에 도착해 푸틴 대통령을 접견했는데, 이는 미국과 고위급 대표단이 지난 11일 사우디아라비아..."
1일 전,9시간 전,마크롱 “EU 국가에 미국산 무기 대신 유럽산 무기 구매 설득하겠다”,또 우크라이나를 돕기 위한 평화유지군 배치와 관련해서는 “목표는 국가당 수천 명의 병력을 주요 지점에 배치해 훈련 프로그램을 수행하고 장기적인... 수 없다”며 “미래에 대한 안전이나 보장을 제공하지 않고 우크라이나를 부분적으로 침공하고 분쟁을 동결하는 것을 의미할 뿐”이라고 비판했다.
1일 전,12시간 전,"푸틴 만난 트럼프 특사 ""트럼프-푸틴, 이번 주에 통화할 것""","우크라이나 전쟁 종전 논의를 위해 블라디미르 푸틴 러시아 대통령과 만난 스티브 위트코프 미국 도널드 트럼프 대통령 특사는 ""트럼프 대통령과 푸틴... 미국과 우크라이나가 고위급 회담을 통해 도출한 '30일 휴전안'에 대해 러시아가 즉각 동의하지 않은 것에 대해선 ""푸틴 대통령의 발언을 그대로 옮기고 싶지..."
1일 전,9시간 전,"마크롱 ""EU, 미국산 무기 대신 유럽산 구매해야""","이에 EU는 유럽산 무기 공동구매 시 1,500억 유로 규모의 대출을 지원하겠단 계획을 예고한 상태입니다. 한편, 마크롱 대통령은 우크라이나에 수천 명 규모의 평화유지군 파병 구상도 공개했습니다. 김수강 기자 #마크롱대통령 #EU #나토 #무기 #미사일 #유럽연합"
1일 전,9시간 전,"트럼프 ""푸틴, 휴전에 합의할 것…협상 잘되고 있어""","도널드 트럼프 미국 대통령이 러시아-우크라이나 전쟁 휴전과 관련해 블라디미르 푸틴 러시아 대통령이 이에 합의할 것이라는 자신감을 드러냈다. 16일(현지시간) CNN에 따르면, 트럼프 대통령은 이날 시사 프로그램 '풀 메저(Full Measure)'와의 사전 녹화 인터뷰에서 전쟁 휴전안을 언급하며 ""푸틴이..."
1일 전,9시간 전,"트럼프 ""푸틴도 휴전 동의할 것""‥이번 주 통화",미국과 우크라이나가 의견을 모은 '30일 휴전안'과 관련해 블라디미르 푸틴 러시아 대통령이 수용 의사를 밝히고 있지 않은 것에 대해서도 희망적인... 우크라이나는 연일 러시아의 휴전안 수용을 촉구하고 있습니다. 아울러 미국과 유럽의 지원이 모두 필요하다고 강조했습니다. [볼로디미르 젤렌스키...
1일 전,10시간 전,"“美유권자 54%, 트럼프 경제정책 지지 안 한다”",외교 정책 및 러시아·우크라이나 전쟁 이슈에 대해서도 지지한다는 응답이 각각 45%와 42%로 과반에 못 미쳤다. 국경안보 및 이민 이슈에서만 트럼프 대통령 정책을 지지한다는 응답이 55%로 설문에 포함된 5대 주요 국정 이슈 중 유일하게 절반을 넘었다. 현 경제 상황에 대한 판단 문항에서는 ‘매우...
1일 전,10시간 전,"트럼프 특사 ""트럼프·푸틴 이번주 중 통화한다""",com 스티브 위트코프 특사 [사진=AP·연합뉴스] 도널드 트럼프 미국 대통령과 블라디미르 푸틴 러시아 대통령이 우크라이나 전쟁 종전 논의를 위해 이번주... 이는 미국과 우크라이나 고위급 대표단이 지난 11일 사우디아라비아 제다에서 만나 '30일간 휴전안'을 합의한 직후였다. 또 위트코프 특사는 종전...
1일 전,10시간 전,"[멀티에너지원, SMR ⑥] 현대건설·홀텍 ‘원팀 전략’ 통했다…밸류체...","16일 원전업계에 따르면 현대건설은 미국 원전기업인 홀텍과 손잡고 미국, 우크라이나에 이어 영국까지 SMR 시장 영역을 넓히는 중이다. 현대건설과... 현대건설·홀텍 팀은 영국에 이어 2029년 우크라이나에 'SMR-300 파일럿 프로젝트'의 전력망을 연결한다는 계획이다. 이어 추가 20기를 신속하게 배치하기..."
1일 전,10시간 전,韓게임회사가 우크라 재건 계약 따낸 비결은,"아이톡시, 2012년 애니팡 서비스로 이름 알려 러우 전쟁 발발하자 우크라이나 사업 홍보 KG모빌리티에서 트럭 사서 현지에 파는 구조 국내 게임 유통·배급(퍼블리싱) 기업인 코스닥 상장사 아이톡시가 우크라이나에 픽업트럭을 공급한다. 재건 사업과 관련해 계약을 따냈다고 홍보했는데..."
1일 전,10시간 전,북한군 A부터 Z까지…‘입대·복무·계급·군사력·지휘체계 모든 것’...,(배낭 무게는) 20∼25㎏로 이 같은 (무게)중량을 메고 몇㎞로 뛰는 거는 준비운동에 불과합니다” 최근 우크라이나를 방문한 유용원 국민의힘 의원... 북한군은 우크라이나 측이 놀랄 정도의 전투력를 과시하고 있다. 유 의원은 우크라이나 정보총국장인 키릴로 부다노프 중장이 현지에서 진행한 북한군...
1일 전,11시간 전,[기고]中군함 호주 겨냥 실사격 훈련…트럼프 발 동맹균열 노리나,"우크라이나 문제에서는 아예 러시아 편을 들어 유럽 국가들을 혼란에 빠뜨리고 있다. 호주 정부의 경우, 트럼프가 핵 잠수함 판매 약속을 무산시키지나 않을지 전전긍긍하고 있다. 미국이 국제질서의 수호자 역할을 포기한다면 동맹국들은 각자도생의 길을 찾아야 한다. 그렇다면 중국은 바로 지금이..."
1일 전,10시간 전,"[토마토레터 제620호] 위기의 영화관, '비상구' 찾아 몸부림","이들은 “안정적인 공급 체인을 함께 유지하자”고 강조했습니다.☞관련기사 ""북, 우크라 상대 인해전술"" 우크라이나 군이 쿠르스크 지역에서 수세에 몰린 가운데 북한군이 인해전술에 투입됐다는 전언이 나왔습니다. 지난 13일(현지시각) 영국 인디펜던트에 의하면 의 한 고위 장교는..."
1일 전,10시간 전,"위트코프 특사 ""트럼프 대통령, 이번 주 푸틴과 통화 전망""","우크라이나 전쟁 종전 논의를 위해 지난 13일 푸틴 대통령과 직접 만난 위트코프 특사는 이날 CNN과의 인터뷰에서 이같이 밝히면서, 자신들이 우크라이나와도 계속 대화를 나누고 있다고 말했다. 지난 18일(현지시간) 사우디아라비아 리야드에서 인터뷰하는 스티브 위트코프 미국 중동 특사의 모습. [사진=로이터..."
1일 전,10시간 전,"트럼프 특사 “트럼프, 푸틴과 이번 주에 통화할 것”","우크라이나 전쟁 종전 논의를 위해 블라디미르 푸틴 러시아 대통령과 만난 스티브 위트코프 미국 도널드 트럼프 대통령 특사는 ""트럼프 대통령과 푸틴... 위트코프 특사는 미국과 우크라이나 고위급 대표단이 지난 11일 사우디아라비아 제다에서 만나 '30일간 휴전안'을 합의한 직후인 지난 13일 모스크바에..."
1일 전,10시간 전,"“美유권자 54%, 트럼프 경제 정책 지지 안 해…‘경제상황 좋다’ 18%”",전 우크라이나 분쟁에 대해 취재진들과 이야기하고 있다. [AFP] [헤럴드경제=김영철 기자] 미국인 과반이 도널드 트럼프 미 대통령의 정권 초기 국경... 외교 정책 및 러시아·우크라이나 전쟁 이슈에 대해서도 지지한다는 응답이 각각 45%와 42%로 과반에 못 미쳤다. 국경안보 및 이민 이슈에서만 트럼프...
1일 전,10시간 전,글로벌 금리 ‘슈퍼위크’ 열린다…트럼프發 혼란 속 또 시장 요동치나...,"美 안보독주에…EU, 자체 안보용 위성망 구축 검토 미국의 우크라이나 군사 지원 중단으로 유럽에서 ‘안보 자강론’이 커지는 가운데 유럽연합(EU)이 신규 안보용 위성망 구축에 나설 전망입니다. 안드리우스 쿠빌리우스 EU 방위·우주 담당 집행위원은 영국 파이낸설타임스(FT)와의 인터뷰에서 “지정학적..."
1일 전,10시간 전,"푸틴 만난 트럼프 특사 “트럼프-푸틴, 이번 주에 통화할 것”","""푸틴과 3∼4시간 해결책 긍정적 논의…두 대통령 좋은 논의할 것"" ""이번 주 美협상팀, 우크라·러와 각각 만날 예정""…휴전조건 논의 전망 우크라이나... 이는 미국과 우크라이나 고위급 대표단이 지난 11일 사우디아라비아 제다에서 만나 ‘30일간 휴전안’을 합의한 직후였다. 위트코프 특사는 종전 협상이 빠른..."
1일 전,10시간 전,[봄 분양시장 실종]<2>탄핵發 정책 변동성에 사업 리스크 우려… 정치적...,"최근 러시아-우크라이나 전쟁도 종식될 가능성이 높아지면서, 글로벌 경제 상황의 안정과 이에 따른 물가 안정이 공사비 안정으로 이어지고, 금리 인하 가능성이 커지면서 시장 상황이 반전될 것이라는 기대감 때문이다. C건설사 관계자는 “앞선 지난 2월에 이뤄진 기준금리 인하의 추가 인하 가능성과 상반기를..."
1일 전,10시간 전,트럼프 “푸틴도 휴전 동의할 것…협상 잘 되는 것 같다”,[AFP] 도널드 트럼프 미국 대통령은 우크라이나 전쟁을 끝내기 위한 러시아와의 협상이 “잘되고 있는 것 같다”고 말했다. 트럼프 대통령은 16일(현지시간) 방영된 뉴스 프로그램 ‘풀 메저’(Full Measure)와의 인터뷰에서 협상 상황에 대해 “우리는 월요일(17일)이 되면 좀 더 알게 될 것 같은데 잘되기를...
1일 전,9시간 전,트럼프 한마디에…세계에 민주주의 알린 방송 83년 만에 멈췄다,"로이터통신에 따르면 USAGM은 RFA, 그리고 러시아와 우크라이나를 포함해 동유럽 국가들에 소식을 제공하는 자유유럽방송(RFE)의 예산도 끊었다. USAGM은 트럼프 대통령과 가까운 강경 우파 정치인 캐리 레이크가 특별 고문을 맡고 있다. 레이크 고문은 전날 성명에서 “난 대통령의 행정명령을 전적으로..."
1일 전,9시간 전,"푸틴 만난 미 특사 “두 정상, 곧 통화”…트럼프 “협상 잘 될 것”",우크라이나전 종전 논의를 위해 트럼프 미국 대통령의 특사가 모스크바를 방문해 푸틴 대통령을 만났습니다. 이번 주 두 정상이 전화 통화를 갖고 직접... [리포트] 트럼프 미국 대통령은 현지 시각 16일 공개된 언론 인터뷰에서 푸틴 러시아 대통령이 전쟁 휴전에 동의하지 않으면 세계에 나쁜 소식이...
1일 전,9시간 전,"트럼프 특사 ""트럼프-푸틴, 이번 주에 통화할 것""","관련해 ""우리는 우크라이나 측과도 계속 대화를 나누고 있다. 우리가 생각하는 모든 것에 대해 조언을 하고 있다""며 이같이 전했다. 두 정상간 공식 통화는 지난 1월 트럼프 대통령 취임 후 두 번 째다. 트럼프 대통령과 푸틴 대통령은 지난달 통화를 하고 전쟁 종식을 위한 고위급 회담을..."
1일 전,11시간 전,"트럼프-푸틴, 이번주 우크라 종전 논의...러, 쿠르스크 완전 탈환 초읽...","중 우크라이나 종전 방안을 논의할 것으로 전해졌지만, 전황이 유리한 푸틴이 종전안에 응할지는 미지수다.◇ 미 특사 ""트럼프-푸틴, 이번주 통화""...... 트럼프 대통령은 이날 방영된 뉴스 프로그램 '풀 메저(Full Measure)' 인터뷰에서 우크라이나 종전을 위한 러시아의 협상 상황에 대해 ""잘되고 있는 것 같다""며..."
