기준시간,원본시간,제목,미리보기
1일 전,1일 전,"HLB 간암 신약, FDA 승인 기대감 높아지는 이유","진 회장은 지난해 11월부터 HLB바이오스텝 주식 21만여 주를 시작으로, 12월에는 HLB제넥스 주식 8만1000주를 매수하는 등 지분 매입을 지속해왔다. 올해 들어서는 HLB이노베이션 10만 주와 HLB제넥스 10만 주를 추가로 매입했으며, 2월에도 HLB바이오스텝 7만5200주, HLB이노베이션 13만 주를 사들였다...."
1일 전,1일 전,'상장폐지' 속도 내는 한국거래소 … 더 커진 좀비기업 퇴출 경고음,올해 금융당국이 주식시장 질적 수준 제고를 위해 기업공개(IPO) 및 상장폐지 제도 개선을 핵심 목표로 내세운 만큼 한계기업의 신속한 퇴출이 이어질... 쌍방울은 김성태 전 회장이 98억원을 횡령·배임한 혐의가 불거지면서 2023년 7월부터 거래가 정지됐다. 이후 그해 9월 거래소는 상장폐지를 결정하고...
1일 전,1일 전,"아시아나항공, HDC현산 상대 2500억 계약금 소송 최종 승소","당시 두 회사는 컨소시엄을 구성해 아시아나항공 인수를 진행했으며, HDC현산이 우선협상대상자로 선정된 뒤 주식매매계약(SPA)을 체결하고 거래금액의 10%에 해당하는 2500억 원을 이행보증금으로 납부했다. 그러나 최종적으로 거래는 무산됐다. HDC현산이 코로나19 여파를 이유로 재실사를 요구했지만..."
1일 전,1일 전,본회의 통과된 '상법 개정'…코리아 디스카운트 해소될까,"이나예 한국투자증권 연구원은 ""장기적으론 상장 기업 분할이나 합병, 주식관련사채 발행, 자사주 활용한 거래 및 쪼개기 상장 등과 같이 주주 간 이해상충 가능성이 높은 자본거래 감소에 기여할 것""이라며 ""해당 의사 결정이 지배주주 사익 편취를 유발하지 않는지, 지배주주 지배권 강화만을 위한 결정은..."
1일 전,1일 전,"증시 7300조 날린 ‘마이너스의 손’ 트럼프, 새로운 밈 유행","트럼프의 관세 정책 발표 이후 투자자들 사이에서 불안감이 확산하고, 경기 침체에 대한 우려로 매도세가 이어지면서 지난 3주 동안 미국 주식시장에서... 당시 트럼프는 “주식시장이 폭락하고, 일자리 수치는 끔찍하며, 우리는 3차 세계대전으로 향하고 있다. 게다가 역사상 가장 무능한 두 지도자를..."
1일 전,1일 전,"윤석열 탄핵 선고 '운명의 날' 앞두고…금융시장, 초긴장",고 노무현(2004년)·박근혜(2016년) 전 대통령 탄핵 국면에선 주식시장 향방이 엇갈렸다. 이번에도 정부는 즉각적인 안정화 메시지와 정책을 내며 금융시장 불안을 잠재우는데 주력할 전망이다. 16일 관련 업계에 따르면 헌법재판소의 윤 대통령 탄핵심판 선고가 이르면 다음주 이뤄질 것으로 관측된다. 빠르면...
1일 전,1일 전,‘역대최장’ 42일간 코스피 지켰던 연기금… 돌연 등 돌린 이유는? [투...,이경민 대신증권 연구원은 “연기금의 매수 기조는 유효하다”며 “국내 주식 비중확대 여력이 여전히 큰 가운데 올해 상반기 중 10조원 이상 순매수가 가능할 것으로 본다”고 전망했다. 반면 김중원 현대차증권 연구원은 “올해 국내 주식이 연기금의 다른 자산보다 높은 수익률을 기록하고 있어 TAA...
1일 전,1일 전,"경기도 배달특급, 소비자 프로모션 전개",경기도 공공배달앱 배달특급이 '봄격혜택' 소비자 프로모션을 진행한다 경기도주식회사는 17일 월요일부터 31일까지 배달특급 전체 회원을 대상으로 배달특급 '봄격혜택' 소비자 프로모션을 전개하고 '더하기 1천 원' 할인 쿠폰을 제공한다고 16일 밝혔다. 배달특급의 '더하기' 쿠폰이란 다른 할인 쿠폰과...
1일 전,1일 전,[3월 2주차] 가상화폐 시장 정리,"조기 대선 표심 확보를 위해 주식시장보다 더 큰 거래대금이 발생하기도 하고, 2030 청년세대의 참여율이 높은 가상화폐 산업을 공략 중이 아니겠냐는 관점이다. 조기 대선이 치러질 경우 가상화폐 시장 참여자 입장에서 화두가 될만한 주요 사안으로는 '과세'가 있다. 국민의힘과 더불어민주당이 각..."
1일 전,1일 전,‘제2 딥시크’ 줄줄이 등장… 미국 위협하는 중국 AI,"국내 해외주식 투자자도 중화권(중국+홍콩) 증시로 고개를 돌리고 있다. 올해 1월 26억3680만 달러(약 3조8000억 원)를 기록한 중화권 주식 보관금액은 2월 30억4302만 달러(약 4조4000억 원), 3월(1~11일) 32억4351만 달러(약 4조7000억 원)로 증가했다. “중국 AI 엔지니어링 수준급” 최병호 고려대 AI연구소 교수는..."
1일 전,1일 전,[뉴욕증시-주간전망] 시총 5조弗 증발…파월ㆍ젠슨 황 시장 달래줄까,"이번 주(17~21일) 뉴욕 주식시장은 이틀 동안 열리는 미국 연방공개시장위원회 정례회의(FOMC, 18~19일)를 최대 재료로 삼을 전망이다. 시장은... 모닝스타 웰스의 수석 멀티 자산 전략가인 도미닉 파팔라도는 ""주식 시장은 인플레이션 싸움에서 벗어나 경제 활동을 지원하는 데 초점을 맞추고 있다는..."
1일 전,1일 전,"현대판 ‘데이터 무속’, 기업 길흉화복 점치다 [.txt]","다들 열심히 산다. *인터뷰이 요청으로 이름 등 일부 내용을 변경했음을 알려드립니다. 소설가 최영 l 월급사실주의 동인. 장편소설 ‘로메리고 주식회사’, 메타픽션 ‘춘야’ ‘작은 빛’, 공저 앤솔로지 ‘귀하의 노고에 감사드립니다’, ‘킬러 문항 킬러 킬러’ 등을 썼다. 수림문학상 수상."
1일 전,1일 전,[부동산보고서] '재건축'보다 신축·분양 선호…자산가는 '처분' 관심,"한편 고액 자산가들이 선호하는 자산은 채권(29%), 부동산(21%), 주식(19%) 순으로 나타났다. 지난해 예금(29%), 채권(24%), 부동산(23%) 순에서 채권과 주식에 대한 선호도가 오르고 예금은 4순위로 선호도가 크게 떨어졌다. 고액 자산가들은 부동산 자산 중에서는 일반 아파트(35%)에 대한 선호가 가장 높았다...."
1일 전,1일 전,"[Re:Bank②] 전통 금융과 디지털 금융, 공존인가 경쟁인가","국내 1위 가상자산 거래소 업비트와 제휴를 맺었고, NH투자·미래에셋·삼성·KB·한국투자증권과 제휴하는 등 편리하게 가상자산, 주식 등에 투자할 수 있는 서비스를 제공했다. 토스뱅크는 수시입출금 통장에 시중은행보다 높은 금리를 도입하며 경쟁력을 확보했다. 다른 은행들과 시중은행, 나아가..."
1일 전,1일 전,'역대 최장' 42일간 코스피 폭풍매수한 연기금,"이경민 대신증권 연구원은 ""연기금의 매수 기조는 유효하다""며 ""국내 주식 비중확대 여력이 여전히 큰 가운데 올해 상반기 중 10조원 이상 순매수가 가능할 것으로 본다""고 전망했다. 반면 김중원 현대차증권 연구원은 ""올해 국내 주식이 연기금의 다른 자산보다 높은 수익률을 기록하고 있어 TAA(전술적..."
1일 전,1일 전,트럼프의 ‘변죽’에도 방어에 성공한 코스피…이번주 챙겨야할 이슈는...,철강·알루미늄에 대한 관세가 발효되는 등 미국 정책 불확실성에 주식시장의 변동성이 끊이지 않았다. 트럼프 대통령은 경기 침체론에 대한 질문에 “경제가 과도기에 있다”고 답하며 시장 불안을 더욱 키웠다. 그러나 예상치를 하회한 미국 2월 소비자물가지수(CPI)에 스태그플레이션 우려가 완화했고...
1일 전,1일 전,"이제훈, 주가 조작? 이커머스 시장 진출 도전→위기 (협상의 기술)[TV종...",송재식 회장이 윤주노를 향해 “너 주가 조작한 놈 아니야?”라며 의심의 눈초리를 보낼 뿐만 아니라 하태수가 윤주노의 친형이 점보 제약 차명 주식 거래 혐의로 조사를 받다 스스로 생을 마감했다는 사실을 언급해 윤주노의 실체가 더욱 궁금해지고 있다. 과연 윤주노와 점보 제약 사이에는 어떤 연관성이...
1일 전,1일 전,금시세(금값) 16일 0.10%↑,"주식 시장의 변동성 또한 금값에 영향을 줄 수 있으며, 주식 시장이 불안정할 때 많은 투자자들이 보다 안정적인 자산으로 자금을 이동시키기 때문에, 이러한 상황에서는 금값이 상승할 가능성이 높다. 반대로, 주식 시장이 강세를 보이고 경제적 신뢰감이 높아질 때는 금시세가 하락할 수 있다. 금시세는..."
1일 전,1일 전,野 ‘민감국가’ 파악못한 정부에 “외교 포기 선언”,"그러면서 ""권한대행이 헌법을 지킬 의지도 없이 명태균 특검법 등을 거부하며 제2의 윤석열이 되겠다는 놀음에만 빠져있으니 내란 청구서에 복리 이자가 붙고 있다""며 ""내란에 주식 시가총액은 144조원이 증발했고 환율은 1450원대를 지속 기록하는 미증유의 상태다. 기업의 97%가 올해 경제위기 전망에 절망하고..."
1일 전,1일 전,"파이코인 소폭 상승, 미-EU 관세 충돌이 시장에 미칠 영향은?",미국과 유럽 간의 무역 갈등이 심화되면서 글로벌 경제에 미칠 영향에 대한 우려가 커지고 있다. 관세 조치가 확전될 경우 주식 시장과 암호화폐 시장에도 영향을 미칠 가능성이 높다. 무역 긴장이 심화될 경우 암호화폐 시장의 변동성이 더욱 커질 것으로 전망된다.
1일 전,1일 전,민주 “민생경제 파탄에 한미동맹도 흔들…이래도 尹 지키나”,"이어 “내란에 주식 시가총액은 144조 원이 증발했고, 환율은 1450원대를 지속 기록하는 미증유의 사태”라며 “내란 세력이 재기를 꿈꾸자 대한민국의 민생경제, 외교, 안보, 민주주의 모두 무너져 내렸다. 국민이 땀과 눈물로 지켜온 대한민국이 절망에 빠지고 있다”고 지적했다. 그러면서 “윤석열 즉시..."
1일 전,1일 전,전망 엇갈리는 비트코인…25만 도달 vs1만 하락,반면 블룸버그 인텔리전스 소속 시니어 매크로 전략가 마이크 맥글론(Mike McGlone)은 금 및 주식시장 상황에 따라 비트코인이 현재가 대비 88% 폭락할 가능성이 있다고 경고했다. 그는 “트레이더들이 가상자산보다 금을 선호하기 시작했다. 비트코인은 2009년 시장이 바닥을 친 시기에 탄생했다....
1일 전,1일 전,"한국, 美 ‘민감국가’ 지정…민주 “내란 청구서에 복리이자 붙어”","그는 “내란에 주식 시가총액은 144조원이 증발했고 환율은 1450원대를 지속 기록하는 미증유의 사태”라며 “기업의 97%가 올해 경제위기가 올 것이라 절망하고 있으며, 15~29세 청년층의 구직포기자 수는 50만명을 넘어섰다”고 했다. 그러면서 “경제의 허리를 담당하는 30대마저 구직을 포기한 경우가 6개월..."
1일 전,1일 전,"""트럼프식 관세가 미국 안보·경제 무너뜨릴 수도""","또 미국 소비자가 수입품에 지불한 달러는 통상 상대국이 미국 주식이나 채권 등을 매입하는데 사용되며 미국산 제품 구매에 쓰이지 않는다는 이유다. 저자들은 ""높은 관세는 미국 달러 가치를 상승시켜 미국 제품의 가격경쟁력을 악화시키고 수출을 감소시킨다""며 ""관세는 무역적자를 줄이는 효과적인 방법이..."
1일 전,1일 전,[머니토크+/⑱]'태풍의 눈' 떠오른 상법 개정안이란,"합병, 분할, 포괄적 주식교환, 신주발행 등 회사의 소유구조를 근본적으로 변화시켜, 지배주주와 소수주주간 이해가 상충되는 중대한 사안들에 대해서도 '공정성의 원칙'이 적용돼 절차와 가격, 조건 등이 정당하게 부여될 수 있다. 소수주주의 권익 향상과 반대주주의 매수청구권 실질화, 경영권..."
1일 전,1일 전,전생에 인연?…집에 데려왔더니 아들과 '케미 폭발'한 길고양이,"금동이의 사랑스러운 모습이 다른 분들의 편견을 없애는 데도 도움이 됐으면 좋겠다""고 덧붙였다. ◇이 코너는 동물용의약품 유통회사 '메디벳주식회사'와 함께 합니다. 사연이 채택된 강아지와 고양이 보호자에게는 메디벳주식회사가 유통하는 반려동물 면역기능 보조제 '골드뮨'을 선물로 드립니다. [해피펫]"
1일 전,1일 전,[미주말]손실나도 세금 10% '훅' 떼는 미국주식 아시나요?,"트럼프 미국 대통령이 취임한 뒤, 관세 정책 등 미국정부의 정책에 전세계의 이목이 집중되고 있는데요. 덩달아 세계적으로 수출입 규모가 큰 원유와 철강 등 원자재 가격도 널뛰고 있습니다. 김서학씨(가명)는 이럴 때 원자재에 투자하면 수익을 볼 수 있겠다고 생각했고, 미국시장에 상장한 다양한..."
1일 전,1일 전,신보·국민연금도…연기금도 비상[홈플러스 금융권 파장②],"국민연금은 상환전환우선주식(RCPS) 5826억원, 보통주 295억원 등 총 6121억원을 투자했으며 리파이낸싱과 배당금 수령을 통해 RCPS 3131억원을 회수했다. 다만 남은 투자금의 회수가 가능할지는 의문이 제기되는 상황이다. 투자 조건상 RCPS의 상환권 재량은 홈플러스에 있는 것으로 알려지기 때문이다. 또..."
